DATE,MSCI_NLD,LOG RETURNS PCT
12/30/1998,"1,133.38",-0.748221726
12/31/1998,"1,133.38",0
1.01.1999,"1,133.38",0
1.04.1999,"1,168.21",3.026748818
1.05.1999,"1,179.05",0.924061528
1.06.1999,"1,201.71",1.902979182
1.07.1999,"1,159.43",-3.58145713
1.08.1999,"1,156.14",-0.284163731
1.11.1999,"1,130.25",-2.264715804
1.12.1999,"1,114.84",-1.372615636
1/13/1999,"1,058.07",-5.227092261
1/14/1999,"1,068.17",0.950888039
1/15/1999,"1,093.77",2.367705281
1/18/1999,"1,123.15",2.651131691
1/19/1999,"1,130.52",0.653868553
1/20/1999,"1,137.62",0.625801983
1/21/1999,"1,121.08",-1.46423253
1/22/1999,"1,069.42",-4.71816284
1/25/1999,"1,078.58",0.852895547
1/26/1999,"1,075.67",-0.269979117
1/27/1999,"1,083.21",0.698607439
1/28/1999,"1,097.73",1.332013544
1/29/1999,"1,082.38",-1.408944333
2.01.1999,"1,101.05",1.710747741
2.02.1999,"1,088.67",-1.131300324
2.03.1999,"1,076.92",-1.084705995
2.04.1999,"1,088.53",1.072488451
2.05.1999,"1,102.97",1.317472855
2.08.1999,"1,093.46",-0.865408928
2.09.1999,"1,073.32",-1.859212696
2.10.1999,"1,063.91",-0.880865088
2.11.1999,"1,071.54",0.714513866
2.12.1999,"1,083.17",1.07932346
2/15/1999,"1,082.52",-0.059565396
2/16/1999,"1,077.31",-0.482445867
2/17/1999,"1,057.90",-1.818325584
2/18/1999,"1,053.53",-0.414128295
2/19/1999,"1,063.93",0.982601649
2/22/1999,"1,089.91",2.41209372
2/23/1999,"1,109.32",1.765217123
2/24/1999,"1,114.37",0.454202824
2/25/1999,"1,106.90",-0.67196137
2/26/1999,"1,110.52",0.325964992
3.01.1999,"1,092.78",-1.610443961
3.02.1999,"1,091.04",-0.159171244
3.03.1999,"1,078.26",-1.178369901
3.04.1999,"1,079.86",0.149018618
3.05.1999,"1,111.60",2.896171318
3.08.1999,"1,102.81",-0.793897961
3.09.1999,"1,097.28",-0.502253921
3.10.1999,"1,093.74",-0.323137155
3.11.1999,"1,115.10",1.934284724
3.12.1999,"1,126.96",1.057696464
3/15/1999,"1,130.36",0.301242409
3/16/1999,"1,139.24",0.782520736
3/17/1999,"1,140.70",0.128073563
3/18/1999,"1,139.95",-0.065770726
3/19/1999,"1,160.41",1.779157444
3/22/1999,"1,156.01",-0.380501569
3/23/1999,"1,131.57",-2.136491159
3/24/1999,"1,115.44",-1.435351703
3/25/1999,"1,130.35",1.32721333
3/26/1999,"1,118.56",-1.048699149
3/29/1999,"1,138.53",1.770203955
3/30/1999,"1,134.91",-0.318371727
3/31/1999,"1,139.31",0.386418681
4.01.1999,"1,131.01",-0.731002817
4.02.1999,"1,131.01",0
4.05.1999,"1,131.01",0
4.06.1999,"1,139.67",0.762595981
4.07.1999,"1,151.45",1.028764018
4.08.1999,"1,138.96",-1.090906732
4.09.1999,"1,140.10",0.099865918
4.12.1999,"1,139.14",-0.083624334
4/13/1999,"1,145.76",0.578845076
4/14/1999,"1,152.23",0.563450908
4/15/1999,"1,151.88",-0.030814541
4/16/1999,"1,170.85",1.633464685
4/19/1999,"1,198.29",2.316730703
4/20/1999,"1,175.75",-1.898507807
4/21/1999,"1,184.57",0.74735787
4/22/1999,"1,195.30",0.901315458
4/23/1999,"1,195.99",0.058127599
4/26/1999,"1,201.83",0.487192075
4/27/1999,"1,225.13",1.920150235
4/28/1999,"1,232.52",0.601225091
4/29/1999,"1,235.22",0.218256732
4/30/1999,"1,235.22",0
5.03.1999,"1,240.28",0.408808523
5.04.1999,"1,245.43",0.415093433
5.05.1999,"1,224.75",-1.674487254
5.06.1999,"1,217.47",-0.596836289
5.07.1999,"1,222.60",0.42121822
5.10.1999,"1,213.36",-0.758716709
5.11.1999,"1,207.58",-0.47783144
5.12.1999,"1,196.62",-0.911912004
5/13/1999,"1,196.62",0
5/14/1999,"1,185.37",-0.944175942
5/17/1999,"1,165.58",-1.683783217
5/18/1999,"1,174.30",0.745000189
5/19/1999,"1,184.56",0.870173432
5/20/1999,"1,199.86",1.283683019
5/21/1999,"1,207.43",0.628592203
5/24/1999,"1,207.43",0
5/25/1999,"1,197.52",-0.82388839
5/26/1999,"1,195.22",-0.192080623
5/27/1999,"1,181.47",-1.157672886
5/28/1999,"1,176.68",-0.405742346
5/31/1999,"1,179.86",0.269632417
6.01.1999,"1,180.09",0.019661417
6.02.1999,"1,186.47",0.538589639
6.03.1999,"1,204.06",1.47175595
6.04.1999,"1,212.64",0.710641759
6.07.1999,"1,217.73",0.418291001
6.08.1999,"1,208.83",-0.733140812
6.09.1999,"1,211.64",0.231856092
6.10.1999,"1,203.76",-0.65231771
6.11.1999,"1,212.43",0.717992383
6/14/1999,"1,207.16",-0.435941957
6/15/1999,"1,205.95",-0.10045146
6/16/1999,"1,219.22",1.094533941
6/17/1999,"1,220.41",0.097555865
6/18/1999,"1,229.84",0.769803116
6/21/1999,"1,243.81",1.129677787
6/22/1999,"1,231.14",-1.024353711
6/23/1999,"1,224.06",-0.57657518
6/24/1999,"1,210.31",-1.129256475
6/25/1999,"1,196.51",-1.146751051
6/28/1999,"1,200.88",0.363896442
6/29/1999,"1,203.56",0.223254297
6/30/1999,"1,195.09",-0.706568816
7.01.1999,"1,218.89",1.97249368
7.02.1999,"1,221.79",0.23772026
7.05.1999,"1,244.69",1.856705096
7.06.1999,"1,243.43",-0.10104003
7.07.1999,"1,240.30",-0.252362305
7.08.1999,"1,244.63",0.348822776
7.09.1999,"1,258.49",1.107188225
7.12.1999,"1,267.19",0.689162848
7/13/1999,"1,251.61",-1.237029964
7/14/1999,"1,265.36",1.092274824
7/15/1999,"1,276.23",0.855375279
7/16/1999,"1,265.93",-0.81049694
7/19/1999,"1,265.61",-0.025439121
7/20/1999,"1,235.34",-2.420401353
7/21/1999,"1,215.31",-1.634703421
7/22/1999,"1,199.03",-1.348377851
7/23/1999,"1,192.44",-0.551460456
7/26/1999,"1,175.87",-1.399417934
7/27/1999,"1,177.15",0.108796459
7/28/1999,"1,185.86",0.737620954
7/29/1999,"1,164.88",-1.785268696
7/30/1999,"1,187.08",1.887588947
8.02.1999,"1,169.40",-1.500744915
8.03.1999,"1,162.10",-0.625780244
8.04.1999,"1,167.27",0.443897195
8.05.1999,"1,151.44",-1.365347579
8.06.1999,"1,165.50",1.213167756
8.09.1999,"1,184.31",1.601273466
8.10.1999,"1,170.82",-1.145597822
8.11.1999,"1,175.48",0.397562304
8.12.1999,"1,206.15",2.575434172
8/13/1999,"1,229.40",1.909277681
8/16/1999,"1,231.97",0.208664526
8/17/1999,"1,241.95",0.80698343
8/18/1999,"1,236.67",-0.426367618
8/19/1999,"1,216.99",-1.604009522
8/20/1999,"1,223.69",0.549193039
8/23/1999,"1,239.93",1.318000988
8/24/1999,"1,241.29",0.110187875
8/25/1999,"1,263.17",1.74677035
8/26/1999,"1,260.08",-0.244923316
8/27/1999,"1,255.50",-0.364132587
8/30/1999,"1,255.00",-0.039673499
8/31/1999,"1,229.21",-2.076474966
9.01.1999,"1,230.25",0.084978112
9.02.1999,"1,214.58",-1.281905226
9.03.1999,"1,239.42",2.024194642
9.06.1999,"1,259.16",1.580054748
9.07.1999,"1,255.16",-0.318019418
9.08.1999,"1,247.30",-0.628345286
9.09.1999,"1,260.58",1.059392429
9.10.1999,"1,270.39",0.775358175
9/13/1999,"1,260.71",-0.765283955
9/14/1999,"1,251.44",-0.738018368
9/15/1999,"1,252.27",0.066541335
9/16/1999,"1,239.17",-1.051287576
9/17/1999,"1,225.55",-1.105204196
9/20/1999,"1,238.78",1.073161593
9/21/1999,"1,208.67",-2.460815786
9/22/1999,"1,209.18",0.04268262
9/23/1999,"1,211.68",0.206290485
9/24/1999,"1,186.86",-2.069838175
9/27/1999,"1,204.59",1.482897557
9/28/1999,"1,188.35",-1.357013776
9/29/1999,"1,187.93",-0.035770241
9/30/1999,"1,173.38",-1.232386552
10.01.1999,"1,158.81",-1.249489925
10.04.1999,"1,180.67",1.869445021
10.05.1999,"1,185.45",0.403530377
10.06.1999,"1,187.44",0.167728424
10.07.1999,"1,186.87",-0.047424285
10.08.1999,"1,179.72",-0.604244722
10.11.1999,"1,190.68",0.923986039
10.12.1999,"1,186.81",-0.325302297
10/13/1999,"1,182.89",-0.330928966
10/14/1999,"1,173.29",-0.814373522
10/15/1999,"1,152.43",-1.793896564
10/18/1999,"1,136.15",-1.422648522
10/19/1999,"1,155.93",1.72598007
10/20/1999,"1,168.10",1.046982198
10/21/1999,"1,157.45",-0.915745974
10/22/1999,"1,182.98",2.181648657
10/25/1999,"1,181.34",-0.13923691
10/26/1999,"1,187.91",0.554778014
10/27/1999,"1,188.38",0.039894155
10/28/1999,"1,223.58",2.919238044
10/29/1999,"1,228.28",0.382730313
11.01.1999,"1,220.38",-0.644681627
11.02.1999,"1,220.92",0.044320522
11.03.1999,"1,239.73",1.528808472
11.04.1999,"1,243.01",0.26382147
11.05.1999,"1,231.12",-0.961398573
11.08.1999,"1,232.90",0.144479958
11.09.1999,"1,244.01",0.897175505
11.10.1999,"1,256.56",1.00410111
11.11.1999,"1,271.71",1.198226392
11.12.1999,"1,261.29",-0.822191437
11/15/1999,"1,281.25",1.56979858
11/16/1999,"1,294.42",1.022423683
11/17/1999,"1,292.53",-0.145886277
11/18/1999,"1,306.45",1.071505882
11/19/1999,"1,299.47",-0.536241639
11/22/1999,"1,288.46",-0.85056975
11/23/1999,"1,282.97",-0.427233912
11/24/1999,"1,280.52",-0.190677462
11/25/1999,"1,301.07",1.592070808
11/26/1999,"1,303.09",0.154445285
11/29/1999,"1,298.72",-0.335382608
11/30/1999,"1,272.44",-2.044360106
12.01.1999,"1,270.48",-0.154625665
12.02.1999,"1,276.62",0.482119744
12.03.1999,"1,298.11",1.669423531
12.06.1999,"1,284.82",-1.028609169
12.07.1999,"1,283.19",-0.127102227
12.08.1999,"1,276.33",-0.536039291
12.09.1999,"1,294.06",1.379656344
12.10.1999,"1,294.37",0.023720952
12/13/1999,"1,305.50",0.856433001
12/14/1999,"1,313.12",0.58198713
12/15/1999,"1,311.83",-0.098058832
12/16/1999,"1,326.48",1.10988897
12/17/1999,"1,337.80",0.849918338
12/20/1999,"1,353.89",1.195843782
12/21/1999,"1,348.19",-0.42234256
12/22/1999,"1,364.55",1.2063262
12/23/1999,"1,372.42",0.575309948
12/24/1999,"1,374.72",0.167665137
12/27/1999,"1,371.48",-0.236399498
12/28/1999,"1,366.44",-0.36801755
12/29/1999,"1,377.54",0.80926658
12/30/1999,"1,397.45",1.434624886
12/31/1999,"1,397.45",0
1.03.2000,"1,401.55",0.293319358
1.04.2000,"1,335.73",-4.810373247
1.05.2000,"1,317.87",-1.345814705
1.06.2000,"1,305.90",-0.912738779
1.07.2000,"1,350.74",3.376314436
1.10.2000,"1,366.89",1.188401524
1.11.2000,"1,351.20",-1.154870024
1.12.2000,"1,333.84",-1.292888525
1/13/2000,"1,337.01",0.237677256
1/14/2000,"1,365.62",2.11705323
1/17/2000,"1,372.56",0.507053216
1/18/2000,"1,342.97",-2.179475862
1/19/2000,"1,335.61",-0.549471419
1/20/2000,"1,334.39",-0.091310765
1/21/2000,"1,330.31",-0.306225621
1/24/2000,"1,340.41",0.756278216
1/25/2000,"1,329.87",-0.789509026
1/26/2000,"1,320.71",-0.691247948
1/27/2000,"1,314.79",-0.449403829
1/28/2000,"1,303.71",-0.846062919
1/31/2000,"1,259.31",-3.465247648
2.01.2000,"1,281.33",1.733703132
2.02.2000,"1,300.44",1.480714364
2.03.2000,"1,332.65",2.446219569
2.04.2000,"1,348.42",1.17618883
2.07.2000,"1,333.48",-1.113626238
2.08.2000,"1,362.90",2.181828129
2.09.2000,"1,351.91",-0.809122109
2.10.2000,"1,341.87",-0.745646292
2.11.2000,"1,348.16",0.467727805
2/14/2000,"1,328.68",-1.455396811
2/15/2000,"1,332.68",0.300597965
2/16/2000,"1,354.75",1.642200608
2/17/2000,"1,373.76",1.393604688
2/18/2000,"1,348.38",-1.865060071
2/21/2000,"1,334.61",-1.026328957
2/22/2000,"1,333.67",-0.07030752
2/23/2000,"1,340.53",0.513275549
2/24/2000,"1,334.80",-0.4285079
2/25/2000,"1,356.32",1.599293281
2/28/2000,"1,341.08",-1.129690772
2/29/2000,"1,359.87",1.390792332
3.01.2000,"1,369.82",0.729390889
3.02.2000,"1,385.38",1.12922304
3.03.2000,"1,402.16",1.203874727
3.06.2000,"1,388.30",-0.993467651
3.07.2000,"1,380.05",-0.59544713
3.08.2000,"1,375.63",-0.321300399
3.09.2000,"1,367.52",-0.590709481
3.10.2000,"1,386.55",1.381323594
3/13/2000,"1,354.07",-2.369721549
3/14/2000,"1,355.73",0.122222877
3/15/2000,"1,330.85",-1.852522441
3/16/2000,"1,372.24",3.062669593
3/17/2000,"1,372.17",-0.004955539
3/20/2000,"1,383.66",0.833802332
3/21/2000,"1,398.94",1.098481288
3/22/2000,"1,409.36",0.741876502
3/23/2000,"1,394.60",-1.052952147
3/24/2000,"1,419.75",1.787534053
3/27/2000,"1,411.99",-0.547933418
3/28/2000,"1,428.56",1.166898703
3/29/2000,"1,424.78",-0.265162808
3/30/2000,"1,410.86",-0.981513315
3/31/2000,"1,406.68",-0.297209736
4.03.2000,"1,378.59",-2.016604611
4.04.2000,"1,397.93",1.392771647
4.05.2000,"1,368.83",-2.103914808
4.06.2000,"1,400.58",2.29365849
4.07.2000,"1,422.79",1.573184586
4.10.2000,"1,419.75",-0.213752119
4.11.2000,"1,404.08",-1.109990871
4.12.2000,"1,406.39",0.164527327
4/13/2000,"1,405.71",-0.048575712
4/14/2000,"1,387.24",-1.322490035
4/17/2000,"1,363.94",-1.694368676
4/18/2000,"1,377.07",0.95797852
4/19/2000,"1,389.49",0.898450971
4/20/2000,"1,403.31",0.98926616
4/21/2000,"1,403.31",0
4/24/2000,"1,403.31",0
4/25/2000,"1,417.15",0.981621855
4/26/2000,"1,434.40",1.209673929
4/27/2000,"1,407.08",-1.922720607
4/28/2000,"1,426.25",1.353197756
5.01.2000,"1,432.98",0.470617084
5.02.2000,"1,446.37",0.929801819
5.03.2000,"1,441.82",-0.314800148
5.04.2000,"1,425.03",-1.171545171
5.05.2000,"1,445.56",1.430949766
5.08.2000,"1,444.33",-0.085401061
5.09.2000,"1,437.18",-0.495990278
5.10.2000,"1,420.84",-1.143458219
5.11.2000,"1,431.52",0.748785125
5.12.2000,"1,455.89",1.687505065
5/15/2000,"1,457.73",0.126646811
5/16/2000,"1,477.03",1.31542376
5/17/2000,"1,460.94",-1.09539202
5/18/2000,"1,469.73",0.599932259
5/19/2000,"1,448.58",-1.449768566
5/22/2000,"1,429.85",-1.30163388
5/23/2000,"1,429.00",-0.059114784
5/24/2000,"1,420.32",-0.609622095
5/25/2000,"1,415.82",-0.317122206
5/26/2000,"1,420.56",0.334370413
5/29/2000,"1,438.63",1.264011177
5/30/2000,"1,436.60",-0.141414945
5/31/2000,"1,437.53",0.064645809
6.01.2000,"1,437.53",0
6.02.2000,"1,481.59",3.019495474
6.05.2000,"1,465.45",-1.095480792
6.06.2000,"1,460.26",-0.354854044
6.07.2000,"1,458.85",-0.09681037
6.08.2000,"1,470.25",0.778605135
6.09.2000,"1,472.71",0.166839038
6.12.2000,"1,472.71",0
6/13/2000,"1,484.62",0.805597522
6/14/2000,"1,499.88",1.022627136
6/15/2000,"1,499.86",-0.001400124
6/16/2000,"1,491.26",-0.575105234
6/19/2000,"1,480.24",-0.74165078
6/20/2000,"1,485.04",0.324151797
6/21/2000,"1,490.42",0.361624422
6/22/2000,"1,493.96",0.236699349
6/23/2000,"1,489.04",-0.329870664
6/26/2000,"1,495.39",0.426078942
6/27/2000,"1,488.26",-0.477870852
6/28/2000,"1,487.15",-0.074947582
6/29/2000,"1,453.91",-2.260507302
6/30/2000,"1,466.35",0.851916474
7.03.2000,"1,457.80",-0.584924982
7.04.2000,"1,464.23",0.440038615
7.05.2000,"1,456.29",-0.543123979
7.06.2000,"1,449.72",-0.452717729
7.07.2000,"1,469.34",1.34422423
7.10.2000,"1,478.33",0.610586057
7.11.2000,"1,483.98",0.38139111
7.12.2000,"1,496.91",0.86759664
7/13/2000,"1,494.06",-0.191108628
7/14/2000,"1,491.30",-0.184634649
7/17/2000,"1,492.20",0.060264812
7/18/2000,"1,479.32",-0.866632021
7/19/2000,"1,473.91",-0.366581713
7/20/2000,"1,476.79",0.195275693
7/21/2000,"1,462.91",-0.944457134
7/24/2000,"1,468.73",0.397116265
7/25/2000,"1,467.76",-0.066337795
7/26/2000,"1,464.67",-0.210337723
7/27/2000,"1,448.69",-1.097438793
7/28/2000,"1,438.51",-0.704630236
7/31/2000,"1,449.34",0.749971398
8.01.2000,"1,451.64",0.158222372
8.02.2000,"1,464.73",0.897493751
8.03.2000,"1,455.07",-0.66121276
8.04.2000,"1,458.50",0.234969821
8.07.2000,"1,476.26",1.21061029
8.08.2000,"1,469.53",-0.456720229
8.09.2000,"1,485.66",1.091648141
8.10.2000,"1,488.10",0.163765829
8.11.2000,"1,490.39",0.153836629
8/14/2000,"1,497.73",0.49108014
8/15/2000,"1,496.30",-0.094922267
8/16/2000,"1,504.26",0.530235068
8/17/2000,"1,513.38",0.604646331
8/18/2000,"1,515.85",0.162681749
8/21/2000,"1,513.42",-0.160501226
8/22/2000,"1,523.33",0.653266719
8/23/2000,"1,529.00",0.371126503
8/24/2000,"1,521.82",-0.470431768
8/25/2000,"1,513.89",-0.522514351
8/28/2000,"1,523.62",0.640658097
8/29/2000,"1,517.95",-0.372899832
8/30/2000,"1,506.13",-0.781662937
8/31/2000,"1,506.42",0.019186397
9.01.2000,"1,516.45",0.663742086
9.04.2000,"1,529.24",0.839748415
9.05.2000,"1,524.90",-0.283942271
9.06.2000,"1,522.90",-0.131438874
9.07.2000,"1,528.19",0.346892315
9.08.2000,"1,512.36",-1.041663067
9.11.2000,"1,521.98",0.634012959
9.12.2000,"1,511.61",-0.683219798
9/13/2000,"1,498.13",-0.896296641
9/14/2000,"1,493.25",-0.326138262
9/15/2000,"1,498.57",0.355971108
9/18/2000,"1,483.22",-1.029658036
9/19/2000,"1,481.87",-0.090924611
9/20/2000,"1,479.78",-0.1416779
9/21/2000,"1,461.30",-1.256359869
9/22/2000,"1,449.19",-0.832443101
9/25/2000,"1,448.24",-0.065506489
9/26/2000,"1,439.29",-0.619910253
9/27/2000,"1,446.37",0.490842583
9/28/2000,"1,449.91",0.244244884
9/29/2000,"1,457.42",0.517176706
10.02.2000,"1,467.35",0.679028504
10.03.2000,"1,475.45",0.550224917
10.04.2000,"1,475.98",0.035982546
10.05.2000,"1,481.81",0.394280976
10.06.2000,"1,473.81",-0.541681426
10.09.2000,"1,455.76",-1.232280872
10.10.2000,"1,460.44",0.320966576
10.11.2000,"1,436.98",-1.619480051
10.12.2000,"1,451.80",1.025981637
10/13/2000,"1,451.24",-0.038511473
10/16/2000,"1,450.25",-0.067827269
10/17/2000,"1,441.15",-0.629523457
10/18/2000,"1,427.36",-0.961621628
10/19/2000,"1,455.47",1.950092774
10/20/2000,"1,472.48",1.162124278
10/23/2000,"1,484.31",0.800465855
10/24/2000,"1,505.29",1.403152936
10/25/2000,"1,490.39",-0.994574038
10/26/2000,"1,489.15",-0.083435731
10/27/2000,"1,493.20",0.271933283
10/30/2000,"1,494.71",0.101006898
10/31/2000,"1,503.23",0.56825802
11.01.2000,"1,509.91",0.443392006
11.02.2000,"1,498.23",-0.77663025
11.03.2000,"1,503.60",0.357649359
11.06.2000,"1,512.31",0.577870694
11.07.2000,"1,509.75",-0.169354551
11.08.2000,"1,514.70",0.326935983
11.09.2000,"1,502.34",-0.818953493
11.10.2000,"1,493.91",-0.562637175
11/13/2000,"1,475.60",-1.233687611
11/14/2000,"1,503.87",1.898246945
11/15/2000,"1,513.04",0.607510473
11/16/2000,"1,505.07",-0.528346352
11/17/2000,"1,512.86",0.516250749
11/20/2000,"1,485.45",-1.828353026
11/21/2000,"1,496.23",0.723354719
11/22/2000,"1,462.16",-2.303313267
11/23/2000,"1,455.40",-0.463264017
11/24/2000,"1,478.69",1.587236991
11/27/2000,"1,492.18",0.908561045
11/28/2000,"1,482.16",-0.674033532
11/29/2000,"1,483.88",0.115912177
11/30/2000,"1,449.83",-2.321467633
12.01.2000,"1,464.42",1.001091661
12.04.2000,"1,441.39",-1.585138841
12.05.2000,"1,468.47",1.861862847
12.06.2000,"1,449.85",-1.276643121
12.07.2000,"1,444.70",-0.355219788
12.08.2000,"1,443.66",-0.072497866
12.11.2000,"1,457.78",0.973456697
12.12.2000,"1,449.52",-0.568433699
12/13/2000,"1,435.81",-0.950404007
12/14/2000,"1,409.34",-1.860699605
12/15/2000,"1,381.05",-2.027821251
12/18/2000,"1,392.00",0.790397649
12/19/2000,"1,415.82",1.696725829
12/20/2000,"1,382.90",-2.353256587
12/21/2000,"1,380.19",-0.19608552
12/22/2000,"1,384.59",0.318796094
12/25/2000,"1,384.59",0
12/26/2000,"1,384.59",0
12/27/2000,"1,408.00",1.676260364
12/28/2000,"1,420.21",0.863661484
12/29/2000,"1,411.22",-0.634945641
1.01.2001,"1,411.22",0
1.02.2001,"1,405.32",-0.419024928
1.03.2001,"1,399.54",-0.412570785
1.04.2001,"1,412.35",0.911211295
1.05.2001,"1,404.08",-0.587200414
1.08.2001,"1,394.67",-0.672303627
1.09.2001,"1,395.41",0.053260104
1.10.2001,"1,385.16",-0.737622156
1.11.2001,"1,403.46",1.312427552
1.12.2001,"1,407.65",0.298672277
1/15/2001,"1,414.67",0.496826505
1/16/2001,"1,395.00",-1.399905552
1/17/2001,"1,413.99",1.352038245
1/18/2001,"1,394.93",-1.35727136
1/19/2001,"1,384.75",-0.732247149
1/22/2001,"1,386.08",0.096000192
1/23/2001,"1,388.17",0.150527415
1/24/2001,"1,403.97",1.132261506
1/25/2001,"1,408.90",0.349892229
1/26/2001,"1,402.05",-0.487239762
1/29/2001,"1,412.93",0.77308354
1/30/2001,"1,403.54",-0.667009283
1/31/2001,"1,415.10",0.82082658
2.01.2001,"1,397.94",-1.220116485
2.02.2001,"1,395.51",-0.174121525
2.05.2001,"1,397.66",0.154161624
2.06.2001,"1,402.76",0.363802974
2.07.2001,"1,387.49",-1.094178498
2.08.2001,"1,394.68",0.516504639
2.09.2001,"1,393.01",-0.119812733
2.12.2001,"1,392.85",-0.011343013
2/13/2001,"1,396.16",0.237646992
2/14/2001,"1,386.81",-0.672377729
2/15/2001,"1,390.92",0.29614163
2/16/2001,"1,381.09",-0.709235624
2/19/2001,"1,369.10",-0.8717992
2/20/2001,"1,367.04",-0.150430598
2/21/2001,"1,349.53",-1.289213782
2/22/2001,"1,332.30",-1.285408644
2/23/2001,"1,313.44",-1.425791606
2/26/2001,"1,331.37",1.356263419
2/27/2001,"1,339.84",0.633872641
2/28/2001,"1,338.06",-0.132641367
3.01.2001,"1,323.72",-1.077484087
3.02.2001,"1,323.09",-0.047982343
3.05.2001,"1,326.28",0.24081281
3.06.2001,"1,344.69",1.378774465
3.07.2001,"1,342.46",-0.166124246
3.08.2001,"1,336.90",-0.414876409
3.09.2001,"1,338.29",0.10429155
3.12.2001,"1,314.03",-1.830072275
3/13/2001,"1,296.43",-1.348446949
3/14/2001,"1,283.31",-1.016857786
3/15/2001,"1,290.25",0.539254955
3/16/2001,"1,258.24",-2.512370791
3/19/2001,"1,244.09",-1.130720488
3/20/2001,"1,254.85",0.861091455
3/21/2001,"1,235.19",-1.57912645
3/22/2001,"1,186.31",-4.03721642
3/23/2001,"1,204.28",1.502836586
3/26/2001,"1,245.22",3.34288189
3/27/2001,"1,266.24",1.673972474
3/28/2001,"1,253.15",-1.038994304
3/29/2001,"1,255.10",0.155805997
3/30/2001,"1,265.16",0.797859688
4.02.2001,"1,264.74",-0.032649551
4.03.2001,"1,225.92",-3.117493485
4.04.2001,"1,219.97",-0.48653063
4.05.2001,"1,251.11",2.520245032
4.06.2001,"1,251.92",0.064881366
4.09.2001,"1,270.30",1.457549583
4.10.2001,"1,300.99",2.386853969
4.11.2001,"1,307.81",0.523001074
4.12.2001,"1,308.54",0.055726555
4/13/2001,"1,308.54",0
4/16/2001,"1,308.54",0
4/17/2001,"1,301.37",-0.549600143
4/18/2001,"1,330.37",2.204036199
4/19/2001,"1,311.45",-1.432449877
4/20/2001,"1,302.53",-0.682028277
4/23/2001,"1,289.94",-0.971513205
4/24/2001,"1,308.08",1.396395385
4/25/2001,"1,309.13",0.080696562
4/26/2001,"1,327.89",1.422461332
4/27/2001,"1,346.65",1.403179152
4/30/2001,"1,346.65",0
5.01.2001,"1,350.24",0.265861847
5.02.2001,"1,349.14",-0.081055594
5.03.2001,"1,319.80",-2.198707654
5.04.2001,"1,308.13",-0.88868976
5.07.2001,"1,319.47",0.863531345
5.08.2001,"1,318.16",-0.099407318
5.09.2001,"1,311.56",-0.502336479
5.10.2001,"1,348.99",2.814268698
5.11.2001,"1,341.77",-0.536652244
5/14/2001,"1,333.09",-0.64915775
5/15/2001,"1,342.14",0.676431412
5/16/2001,"1,330.95",-0.836939547
5/17/2001,"1,345.24",1.068094157
5/18/2001,"1,361.71",1.216512826
5/21/2001,"1,359.85",-0.136612997
5/22/2001,"1,372.75",0.944017761
5/23/2001,"1,360.26",-0.913798383
5/24/2001,"1,359.19",-0.078618814
5/25/2001,"1,347.03",-0.898453143
5/28/2001,"1,357.57",0.779340832
5/29/2001,"1,353.25",-0.319239586
5/30/2001,"1,335.30",-1.335091403
5/31/2001,"1,342.84",0.563377144
6.01.2001,"1,333.26",-0.715968719
6.04.2001,"1,333.26",0
6.05.2001,"1,353.20",1.484579282
6.06.2001,"1,351.31",-0.140136158
6.07.2001,"1,348.30",-0.223069599
6.08.2001,"1,346.75",-0.115248638
6.11.2001,"1,335.46",-0.841252173
6.12.2001,"1,316.64",-1.419804937
6/13/2001,"1,327.53",0.823781408
6/14/2001,"1,308.87",-1.415135132
6/15/2001,"1,289.12",-1.520354366
6/18/2001,"1,289.51",0.030015881
6/19/2001,"1,284.71",-0.372772964
6/20/2001,"1,280.00",-0.367605042
6/21/2001,"1,285.59",0.435534884
6/22/2001,"1,300.36",1.142496565
6/25/2001,"1,306.95",0.505886261
6/26/2001,"1,293.80",-1.011871375
6/27/2001,"1,287.03",-0.524174469
6/28/2001,"1,288.48",0.112133317
6/29/2001,"1,312.68",1.860997682
7.02.2001,"1,332.38",1.490049352
7.03.2001,"1,315.97",-1.239654246
7.04.2001,"1,312.80",-0.24110156
7.05.2001,"1,316.18",0.257286042
7.06.2001,"1,291.81",-1.869388193
7.09.2001,"1,287.25",-0.353463304
7.10.2001,"1,279.30",-0.619198955
7.11.2001,"1,260.26",-1.499339387
7.12.2001,"1,265.53",0.417215449
7/13/2001,"1,265.39",-0.011458279
7/16/2001,"1,251.40",-1.111347262
7/17/2001,"1,251.50",0.007511287
7/18/2001,"1,227.62",-1.926391377
7/19/2001,"1,234.64",0.570452852
7/20/2001,"1,226.72",-0.643384796
7/23/2001,"1,234.41",0.624430138
7/24/2001,"1,226.60",-0.634294294
7/25/2001,"1,203.45",-1.906028284
7/26/2001,"1,212.36",0.737812158
7/27/2001,"1,230.84",1.512965194
7/30/2001,"1,248.81",1.449344568
7/31/2001,"1,259.10",0.821086054
8.01.2001,"1,266.02",0.547618474
8.02.2001,"1,254.39",-0.922395419
8.03.2001,"1,232.68",-1.746517151
8.06.2001,"1,240.32",0.618441364
8.07.2001,"1,244.85",0.364401447
8.08.2001,"1,232.62",-0.987142492
8.09.2001,"1,215.29",-1.416497908
8.10.2001,"1,207.02",-0.682409957
8/13/2001,"1,216.30",0.765647884
8/14/2001,"1,229.46",1.076485601
